2025-05-18,03:03:08,speech
2025-05-18,03:03:12,speech
2025-05-18,03:03:15,speech
2025-05-18,03:03:18,None
2025-05-18,13:18:45,None
2025-05-18,13:18:48,None
2025-05-18,13:18:52,None
2025-05-18,13:18:55,None
2025-05-18,13:18:58,None
2025-05-18,13:19:01,None
2025-05-18,13:19:04,None
2025-05-18,13:19:08,None
2025-05-18,13:19:11,None
2025-05-18,13:19:14,None
2025-05-18,13:19:18,None
2025-05-18,13:19:21,None
2025-05-18,13:19:24,None
2025-05-18,13:19:27,None
2025-05-18,13:19:31,None
2025-05-18,13:19:34,None
2025-05-18,13:19:37,None
2025-05-18,13:19:40,None
2025-05-18,13:19:43,None
2025-05-18,13:26:02,None
2025-05-18,13:31:51,None
2025-05-18,13:42:58,None
2025-05-18,15:01:02,None
2025-05-18,15:01:07,speech
2025-05-18,15:01:11,None
2025-05-18,15:01:14,None
2025-05-18,15:01:18,None
2025-05-18,15:07:52,speech
2025-05-18,15:07:56,None
2025-05-18,15:07:59,speech
2025-05-18,15:08:03,speech
2025-05-18,15:08:06,speech
2025-05-18,15:08:09,speech
2025-05-18,15:08:13,None
2025-05-18,15:08:16,typing
2025-05-18,15:08:20,None
2025-05-18,15:08:24,speech
2025-05-18,15:08:28,speech
2025-05-18,15:08:31,speech
2025-05-18,15:08:35,speech
2025-05-18,15:08:41,speech
2025-05-18,15:08:44,speech
2025-05-18,15:08:48,speech
2025-05-18,15:09:17,speech
2025-05-18,15:09:20,speech
2025-05-18,15:09:24,speech
2025-05-18,15:09:27,speech
2025-05-18,15:09:31,speech
2025-05-18,15:09:34,speech
2025-05-18,15:09:38,speech
2025-05-18,17:06:48,None
2025-05-18,17:06:52,None
2025-05-18,17:06:56,None
2025-05-18,19:29:05,None
2025-05-18,19:29:09,None
2025-05-18,19:29:12,None
2025-05-18,19:29:16,None
2025-05-18,19:29:19,None
2025-05-18,19:29:22,speech
2025-05-18,19:29:26,speech
2025-05-18,19:29:29,None
2025-05-18,19:29:32,None
2025-05-18,19:29:35,None
2025-05-18,19:29:39,typing
2025-05-18,19:29:42,None
2025-05-18,20:08:00,None
2025-05-18,20:19:08,None
2025-05-18,20:19:12,None
2025-05-18,20:19:15,None
2025-05-18,20:19:19,None
2025-05-18,20:20:29,speech
2025-05-18,20:20:33,speech
2025-05-18,20:20:36,None
2025-05-18,20:21:26,speech,typing
2025-05-18,20:25:40,None
